Temp1,Hum1,Temp2,Temp1,Hum1,Temp2,Hum2,Difference
61.35,14.59,24.24,61.35,14.59,24.24,75.54,-60.95
61.3,14.64,24.24,61.3,14.64,24.24,75.54,-60.9
61.27,14.68,24.24,61.27,14.68,24.24,75.59,-60.91
61.24,14.7,24.24,61.24,14.7,24.24,75.59,-60.89
61.22,14.71,24.24,61.22,14.71,24.24,75.68,-60.97
61.21,14.71,24.24,61.21,14.71,24.24,75.77,-61.06
61.22,14.71,24.25,61.22,14.71,24.25,75.89,-61.18
61.23,14.72,24.25,61.23,14.72,24.25,76.02,-61.3
61.24,14.71,24.25,61.24,14.71,24.25,76.12,-61.41
61.27,14.69,24.25,61.27,14.69,24.25,76.2,-61.51
61.29,14.67,24.26,61.29,14.67,24.26,76.32,-61.65
61.32,14.65,24.26,61.32,14.65,24.26,76.13,-61.48
61.35,14.62,24.25,61.35,14.62,24.25,75.24,-60.62
61.38,14.6,24.25,61.38,14.6,24.25,74.63,-60.03
61.42,14.59,24.24,61.42,14.59,24.24,74.48,-59.89
61.44,14.59,24.24,61.44,14.59,24.24,74.73,-60.14
61.42,14.6,24.24,61.42,14.6,24.24,75.08,-60.48
61.36,14.64,24.24,61.36,14.64,24.24,75.37,-60.73
61.3,14.69,24.24,61.3,14.69,24.24,75.53,-60.84
61.26,14.72,24.24,61.26,14.72,24.24,75.74,-61.02
61.22,14.74,24.25,61.22,14.74,24.25,75.94,-61.2
61.19,14.75,24.25,61.19,14.75,24.25,76.09,-61.34
61.18,14.75,24.25,61.18,14.75,24.25,76.17,-61.42
61.18,14.73,24.26,61.18,14.73,24.26,76.25,-61.52
61.19,14.72,24.26,61.19,14.72,24.26,76.3,-61.58
61.2,14.71,24.26,61.2,14.71,24.26,76.19,-61.48
61.22,14.71,24.25,61.22,14.71,24.25,75.54,-60.83
61.24,14.68,24.24,61.24,14.68,24.24,75.08,-60.4
61.27,14.67,24.24,61.27,14.67,24.24,74.5,-59.83
61.3,14.64,24.23,61.3,14.64,24.23,74.17,-59.53
61.34,14.62,24.23,61.34,14.62,24.23,74.3,-59.68
61.38,14.58,24.23,61.38,14.58,24.23,74.73,-60.15
61.43,14.55,24.24,61.43,14.55,24.24,75.17,-60.62
61.47,14.51,24.24,61.47,14.51,24.24,75.52,-61.01
61.48,14.5,24.24,61.48,14.5,24.24,75.7,-61.2
61.46,14.5,24.25,61.46,14.5,24.25,75.85,-61.35
61.4,14.55,24.25,61.4,14.55,24.25,75.95,-61.4
61.35,14.61,24.25,61.35,14.61,24.25,75.99,-61.38
61.32,14.61,24.25,61.32,14.61,24.25,76.09,-61.48
61.3,14.63,24.24,61.3,14.63,24.24,76.07,-61.44
61.29,14.62,24.23,61.29,14.62,24.23,75.55,-60.93
61.29,14.6,24.23,61.29,14.6,24.23,74.91,-60.31
61.29,14.61,24.23,61.29,14.61,24.23,74.44,-59.83
61.3,14.6,24.23,61.3,14.6,24.23,74.64,-60.04
61.32,14.59,24.23,61.32,14.59,24.23,75.05,-60.46
61.35,14.58,24.23,61.35,14.58,24.23,75.38,-60.8
61.38,14.56,24.23,61.38,14.56,24.23,75.64,-61.08
61.42,14.56,24.24,61.42,14.56,24.24,75.94,-61.38
61.45,14.53,24.24,61.45,14.53,24.24,76.13,-61.6
61.47,14.52,24.24,61.47,14.52,24.24,75.94,-61.42
61.45,14.52,24.24,61.45,14.52,24.24,75.38,-60.86
61.39,14.57,24.24,61.39,14.57,24.24,74.8,-60.23
61.34,14.63,24.23,61.34,14.63,24.23,74.26,-59.63
61.3,14.66,24.23,61.3,14.66,24.23,73.84,-59.18
61.27,14.69,24.23,61.27,14.69,24.23,73.63,-58.94
61.25,14.67,24.23,61.25,14.67,24.23,73.72,-59.05
61.24,14.66,24.23,61.24,14.66,24.23,74.05,-59.39
61.24,14.65,24.23,61.24,14.65,24.23,74.35,-59.7
61.25,14.61,24.23,61.25,14.61,24.23,74.54,-59.93
61.27,14.61,24.23,61.27,14.61,24.23,74.43,-59.82
61.29,14.57,24.23,61.29,14.57,24.23,74.11,-59.54
61.31,14.58,24.23,61.31,14.58,24.23,73.61,-59.03
61.35,14.55,24.23,61.35,14.55,24.23,72.96,-58.41
61.38,14.53,24.23,61.38,14.53,24.23,72.91,-58.38
61.42,14.52,24.23,61.42,14.52,24.23,73.28,-58.76
61.44,14.49,24.23,61.44,14.49,24.23,73.19,-58.7
61.43,14.49,24.23,61.43,14.49,24.23,72.84,-58.35
61.38,14.55,24.23,61.38,14.55,24.23,72.83,-58.28
61.32,14.6,24.23,61.32,14.6,24.23,73.01,-58.41
61.27,14.65,24.23,61.27,14.65,24.23,73.15,-58.5
61.24,14.68,24.23,61.24,14.68,24.23,73.39,-58.71
61.22,14.67,24.24,61.22,14.67,24.24,73.64,-58.97
61.2,14.67,24.24,61.2,14.67,24.24,73.87,-59.2
61.2,14.67,24.24,61.2,14.67,24.24,74.11,-59.44
61.2,14.65,24.24,61.2,14.65,24.24,74.12,-59.47
61.21,14.64,24.24,61.21,14.64,24.24,74.33,-59.69
61.23,14.63,24.25,61.23,14.63,24.25,74.71,-60.08
61.26,14.62,24.25,61.26,14.62,24.25,75,-60.38
61.29,14.6,24.25,61.29,14.6,24.25,75.23,-60.63
61.32,14.57,24.25,61.32,14.57,24.25,75.39,-60.82
61.35,14.56,24.25,61.35,14.56,24.25,75.5,-60.94
61.39,14.54,24.25,61.39,14.54,24.25,75.43,-60.89
61.41,14.52,24.25,61.41,14.52,24.25,75.43,-60.91
61.4,14.49,24.25,61.4,14.49,24.25,75.51,-61.02
61.34,14.55,24.25,61.34,14.55,24.25,75.58,-61.03
61.29,14.58,24.25,61.29,14.58,24.25,75.25,-60.67
61.25,14.63,24.25,61.25,14.63,24.25,75.19,-60.56
61.22,14.64,24.25,61.22,14.64,24.25,75.31,-60.67
61.2,14.64,24.24,61.2,14.64,24.24,75.34,-60.7
61.19,14.63,24.24,61.19,14.63,24.24,75.1,-60.47
61.2,14.61,24.24,61.2,14.61,24.24,74.58,-59.97
61.2,14.58,24.24,61.2,14.58,24.24,74.19,-59.61
61.22,14.57,24.24,61.22,14.57,24.24,73.92,-59.35
61.25,14.57,24.24,61.25,14.57,24.24,73.77,-59.2
61.28,14.57,24.24,61.28,14.57,24.24,73.69,-59.12
61.31,14.55,24.25,61.31,14.55,24.25,73.67,-59.12
61.35,14.53,24.26,61.35,14.53,24.26,73.73,-59.2
61.39,14.53,24.26,61.39,14.53,24.26,73.87,-59.34
61.43,14.52,24.27,61.43,14.52,24.27,74.2,-59.68
61.47,14.48,24.27,61.47,14.48,24.27,74.54,-60.06
61.47,14.48,24.28,61.47,14.48,24.28,74.87,-60.39
61.44,14.5,24.28,61.44,14.5,24.28,75.09,-60.59
61.39,14.55,24.27,61.39,14.55,24.27,75.04,-60.49
61.34,14.59,24.27,61.34,14.59,24.27,74.41,-59.82
61.31,14.58,24.26,61.31,14.58,24.26,73.91,-59.33
61.29,14.58,24.26,61.29,14.58,24.26,73.82,-59.24
61.28,14.58,24.25,61.28,14.58,24.25,73.71,-59.13
61.28,14.57,24.25,61.28,14.57,24.25,73.72,-59.15
61.28,14.55,24.25,61.28,14.55,24.25,73.68,-59.13
61.29,14.52,24.25,61.29,14.52,24.25,73.6,-59.08
61.31,14.51,24.25,61.31,14.51,24.25,73.79,-59.28
61.34,14.48,24.25,61.34,14.48,24.25,73.99,-59.51
61.37,14.5,24.25,61.37,14.5,24.25,74.03,-59.53
61.41,14.47,24.25,61.41,14.47,24.25,74.21,-59.74
61.44,14.46,24.25,61.44,14.46,24.25,74.38,-59.92
61.48,14.48,24.25,61.48,14.48,24.25,74.68,-60.2
61.52,14.46,24.25,61.52,14.46,24.25,74.94,-60.48
61.54,14.46,24.26,61.54,14.46,24.26,75.11,-60.65
61.52,14.45,24.26,61.52,14.45,24.26,75.25,-60.8
61.47,14.5,24.26,61.47,14.5,24.26,75.37,-60.87
61.42,14.55,24.27,61.42,14.55,24.27,75.57,-61.02
61.38,14.57,24.27,61.38,14.57,24.27,75.67,-61.1
61.35,14.56,24.28,61.35,14.56,24.28,75.78,-61.22
61.33,14.57,24.28,61.33,14.57,24.28,75.76,-61.19
61.32,14.55,24.27,61.32,14.55,24.27,75.25,-60.7
61.33,14.54,24.27,61.33,14.54,24.27,74.61,-60.07
61.34,14.51,24.27,61.34,14.51,24.27,73.99,-59.48
61.36,14.48,24.27,61.36,14.48,24.27,73.57,-59.09
61.39,14.47,24.27,61.39,14.47,24.27,73.53,-59.06
61.42,14.45,24.27,61.42,14.45,24.27,73.81,-59.36
61.45,14.43,24.26,61.45,14.43,24.26,74.05,-59.62
61.5,14.41,24.26,61.5,14.41,24.26,73.86,-59.45
61.54,14.39,24.26,61.54,14.39,24.26,73.87,-59.48
61.58,14.37,24.26,61.58,14.37,24.26,74.21,-59.84
61.59,14.38,24.26,61.59,14.38,24.26,74.54,-60.16
61.56,14.4,24.27,61.56,14.4,24.27,74.81,-60.41
61.51,14.45,24.27,61.51,14.45,24.27,74.97,-60.52
61.46,14.52,24.28,61.46,14.52,24.28,75.22,-60.7
61.42,14.54,24.28,61.42,14.54,24.28,75.4,-60.86
61.4,14.54,24.28,61.4,14.54,24.28,75.4,-60.86
61.39,14.56,24.28,61.39,14.56,24.28,75.46,-60.9
61.38,14.57,24.28,61.38,14.57,24.28,75.53,-60.96
61.39,14.56,24.28,61.39,14.56,24.28,75.6,-61.04
61.4,14.55,24.28,61.4,14.55,24.28,75.64,-61.09
61.42,14.52,24.28,61.42,14.52,24.28,75.66,-61.14
61.44,14.52,24.28,61.44,14.52,24.28,75.73,-61.21
61.47,14.49,24.28,61.47,14.49,24.28,75.66,-61.17
61.5,14.46,24.28,61.5,14.46,24.28,75.18,-60.72
61.53,14.42,24.28,61.53,14.42,24.28,74.92,-60.5
61.55,14.39,24.28,61.55,14.39,24.28,74.74,-60.35
61.53,14.38,24.29,61.53,14.38,24.29,74.62,-60.24
61.47,14.42,24.29,61.47,14.42,24.29,74.46,-60.04
61.42,14.47,24.3,61.42,14.47,24.3,74.47,-60
61.37,14.51,24.3,61.37,14.51,24.3,74.61,-60.1
61.34,14.53,24.31,61.34,14.53,24.31,74.76,-60.23
61.32,14.53,24.31,61.32,14.53,24.31,74.85,-60.32
61.31,14.54,24.31,61.31,14.54,24.31,74.96,-60.42
61.31,14.52,24.31,61.31,14.52,24.31,74.98,-60.46
61.32,14.51,24.31,61.32,14.51,24.31,74.78,-60.27
61.33,14.5,24.31,61.33,14.5,24.31,74.54,-60.04
61.35,14.48,24.31,61.35,14.48,24.31,74.34,-59.86
61.37,14.47,24.3,61.37,14.47,24.3,74.14,-59.67
61.41,14.46,24.3,61.41,14.46,24.3,74.12,-59.66
61.44,14.44,24.3,61.44,14.44,24.3,73.97,-59.53
61.48,14.42,24.3,61.48,14.42,24.3,73.97,-59.55
61.48,14.42,24.29,61.48,14.42,24.29,74.12,-59.7
61.45,14.45,24.29,61.45,14.45,24.29,74,-59.55
61.39,14.5,24.29,61.39,14.5,24.29,73.84,-59.34
61.34,14.55,24.28,61.34,14.55,24.28,73.66,-59.11
61.3,14.59,24.28,61.3,14.59,24.28,73.58,-58.99
61.28,14.59,24.28,61.28,14.59,24.28,73.73,-59.14
61.27,14.59,24.27,61.27,14.59,24.27,73.48,-58.89
61.27,14.58,24.27,61.27,14.58,24.27,73.36,-58.78
61.27,14.56,24.27,61.27,14.56,24.27,73.5,-58.94
61.28,14.53,24.26,61.28,14.53,24.26,73.31,-58.78
61.3,14.51,24.25,61.3,14.51,24.25,72.86,-58.35
61.33,14.48,24.24,61.33,14.48,24.24,72.38,-57.9
61.35,14.43,24.24,61.35,14.43,24.24,72.05,-57.62
61.38,14.4,24.24,61.38,14.4,24.24,72.05,-57.65
61.43,14.38,24.24,61.43,14.38,24.24,72.28,-57.9
61.47,14.36,24.24,61.47,14.36,24.24,72.58,-58.22
61.48,14.34,24.24,61.48,14.34,24.24,72.97,-58.63
61.46,14.35,24.25,61.46,14.35,24.25,73.44,-59.09
61.4,14.39,24.25,61.4,14.39,24.25,73.85,-59.46
61.36,14.46,24.26,61.36,14.46,24.26,74.18,-59.72
61.33,14.47,24.26,61.33,14.47,24.26,74.46,-59.99
61.3,14.48,24.26,61.3,14.48,24.26,74.5,-60.02
61.3,14.49,24.27,61.3,14.49,24.27,74.19,-59.7
61.3,14.48,24.27,61.3,14.48,24.27,73.89,-59.41
61.31,14.47,24.27,61.31,14.47,24.27,73.54,-59.07
61.33,14.47,24.27,61.33,14.47,24.27,73.22,-58.75
61.35,14.46,24.27,61.35,14.46,24.27,73.01,-58.55
61.38,14.46,24.27,61.38,14.46,24.27,73.01,-58.55
61.41,14.44,24.28,61.41,14.44,24.28,73.08,-58.64
61.44,14.43,24.28,61.44,14.43,24.28,73.41,-58.98
61.47,14.43,24.28,61.47,14.43,24.28,73.82,-59.39
61.51,14.41,24.29,61.51,14.41,24.29,74.08,-59.67
61.53,14.38,24.29,61.53,14.38,24.29,74.13,-59.75
61.51,14.42,24.29,61.51,14.42,24.29,74.17,-59.75
61.46,14.45,24.29,61.46,14.45,24.29,74.45,-60
61.4,14.53,24.3,61.4,14.53,24.3,74.65,-60.12
61.35,14.57,24.29,61.35,14.57,24.29,74.75,-60.18
61.32,14.57,24.29,61.32,14.57,24.29,74.15,-59.58
61.29,14.57,24.28,61.29,14.57,24.28,73.11,-58.54
61.28,14.57,24.28,61.28,14.57,24.28,72.32,-57.75
61.27,14.55,24.28,61.27,14.55,24.28,72.14,-57.59
61.28,14.53,24.28,61.28,14.53,24.28,72.56,-58.03
61.29,14.5,24.28,61.29,14.5,24.28,73.11,-58.61
61.31,14.46,24.28,61.31,14.46,24.28,73.45,-58.99
61.33,14.42,24.29,61.33,14.42,24.29,73.84,-59.42
61.36,14.38,24.29,61.36,14.38,24.29,74.22,-59.84
61.39,14.37,24.28,61.39,14.37,24.28,74.06,-59.69
61.41,14.35,24.28,61.41,14.35,24.28,73.47,-59.12
61.39,14.37,24.28,61.39,14.37,24.28,73.04,-58.67
61.34,14.4,24.28,61.34,14.4,24.28,72.61,-58.21
61.29,14.47,24.28,61.29,14.47,24.28,72.14,-57.67
61.25,14.5,24.28,61.25,14.5,24.28,71.91,-57.41
61.22,14.52,24.28,61.22,14.52,24.28,71.59,-57.07
61.21,14.53,24.28,61.21,14.53,24.28,71.5,-56.97
61.21,14.54,24.29,61.21,14.54,24.29,71.88,-57.34
61.21,14.54,24.29,61.21,14.54,24.29,72.53,-57.99
61.23,14.53,24.3,61.23,14.53,24.3,73.22,-58.69
61.24,14.53,24.29,61.24,14.53,24.29,73.42,-58.89
61.27,14.52,24.29,61.27,14.52,24.29,72.69,-58.17
61.3,14.49,24.28,61.3,14.49,24.28,72.45,-57.96
61.33,14.48,24.28,61.33,14.48,24.28,72.3,-57.82
61.36,14.49,24.28,61.36,14.49,24.28,72.34,-57.85
61.39,14.46,24.28,61.39,14.46,24.28,72.43,-57.97
61.4,14.45,24.28,61.4,14.45,24.28,72.48,-58.03
61.37,14.47,24.27,61.37,14.47,24.27,72.19,-57.72
61.31,14.52,24.27,61.31,14.52,24.27,72.14,-57.62
61.26,14.58,24.28,61.26,14.58,24.28,72.71,-58.13
61.22,14.59,24.28,61.22,14.59,24.28,73.31,-58.72
61.19,14.6,24.28,61.19,14.6,24.28,73.69,-59.09
61.17,14.59,24.28,61.17,14.59,24.28,73.97,-59.38
61.17,14.56,24.28,61.17,14.56,24.28,74.11,-59.55
61.17,14.56,24.28,61.17,14.56,24.28,74.11,-59.55
61.19,14.54,24.29,61.19,14.54,24.29,73.99,-59.45
61.21,14.52,24.29,61.21,14.52,24.29,74.03,-59.51
61.24,14.49,24.29,61.24,14.49,24.29,74.19,-59.7
61.27,14.46,24.3,61.27,14.46,24.3,74.25,-59.79
61.3,14.44,24.3,61.3,14.44,24.3,74.34,-59.9
61.3,14.43,24.3,61.3,14.43,24.3,74.5,-60.07
61.26,14.43,24.31,61.26,14.43,24.31,74.58,-60.15
61.21,14.48,24.31,61.21,14.48,24.31,74.58,-60.1
61.16,14.51,24.31,61.16,14.51,24.31,74.6,-60.09
61.13,14.54,24.32,61.13,14.54,24.32,74.39,-59.85
61.11,14.55,24.32,61.11,14.55,24.32,73.97,-59.42
61.1,14.55,24.3,61.1,14.55,24.3,73.18,-58.63
61.07,14.54,24.29,61.07,14.54,24.29,71.24,-56.7
61,14.35,24.3,61,14.35,24.3,69.76,-55.41
60.9,14,24.32,60.9,14,24.32,68.82,-54.82
60.78,13.78,24.33,60.78,13.78,24.33,68.19,-54.41
60.68,13.64,24.33,60.68,13.64,24.33,68.13,-54.49
60.59,13.62,24.34,60.59,13.62,24.34,68.6,-54.98
60.53,13.67,24.35,60.53,13.67,24.35,69.16,-55.49
60.49,13.73,24.36,60.49,13.73,24.36,69.86,-56.13
60.45,13.82,24.36,60.45,13.82,24.36,70.69,-56.87
60.43,13.9,24.37,60.43,13.9,24.37,71.41,-57.51
60.39,13.98,24.38,60.39,13.98,24.38,71.7,-57.72
60.32,14.1,24.38,60.32,14.1,24.38,71.77,-57.67
60.22,14.22,24.38,60.22,14.22,24.38,71.54,-57.32
60.14,14.34,24.39,60.14,14.34,24.39,71.48,-57.14
60.06,14.45,24.39,60.06,14.45,24.39,71.68,-57.23
60.01,14.53,24.4,60.01,14.53,24.4,72.23,-57.7
59.98,14.59,24.41,59.98,14.59,24.41,72.75,-58.16
59.96,14.63,24.41,59.96,14.63,24.41,73.17,-58.54
59.96,14.64,24.42,59.96,14.64,24.42,73.4,-58.76
59.96,14.64,24.42,59.96,14.64,24.42,73.46,-58.82
59.93,14.65,24.42,59.93,14.65,24.42,73.49,-58.84
59.87,14.71,24.42,59.87,14.71,24.42,73.45,-58.74
59.79,14.79,24.42,59.79,14.79,24.42,72.79,-58
59.72,14.88,24.42,59.72,14.88,24.42,72.41,-57.53
59.67,14.91,24.43,59.67,14.91,24.43,72.44,-57.53
59.64,14.95,24.43,59.64,14.95,24.43,72.59,-57.64
59.63,14.96,24.43,59.63,14.96,24.43,72.52,-57.56
59.63,14.95,24.43,59.63,14.95,24.43,72.47,-57.52
59.64,14.96,24.42,59.64,14.96,24.42,72.62,-57.66
59.64,14.94,24.42,59.64,14.94,24.42,72.81,-57.87
59.6,14.97,24.42,59.6,14.97,24.42,73,-58.03
59.53,15.02,24.41,59.53,15.02,24.41,73.23,-58.21
59.47,15.09,24.41,59.47,15.09,24.41,73.29,-58.2
59.43,15.13,24.41,59.43,15.13,24.41,73.56,-58.43
59.39,15.14,24.41,59.39,15.14,24.41,73.82,-58.68
59.38,15.16,24.41,59.38,15.16,24.41,73.97,-58.81
59.38,15.15,24.41,59.38,15.15,24.41,73.88,-58.73
59.39,15.15,24.41,59.39,15.15,24.41,73.77,-58.62
59.41,15.13,24.41,59.41,15.13,24.41,73.51,-58.38
59.43,15.11,24.41,59.43,15.11,24.41,73.33,-58.22
59.43,15.11,24.41,59.43,15.11,24.41,73.31,-58.2
59.4,15.13,24.41,59.4,15.13,24.41,73.24,-58.11
59.34,15.2,24.4,59.34,15.2,24.4,72.96,-57.76
59.29,15.26,24.4,59.29,15.26,24.4,72.52,-57.26
59.26,15.29,24.39,59.26,15.29,24.39,72.42,-57.13
59.24,15.3,24.39,59.24,15.3,24.39,72.2,-56.9
59.24,15.3,24.38,59.24,15.3,24.38,71.86,-56.56
59.25,15.29,24.38,59.25,15.29,24.38,71.78,-56.49
59.27,15.29,24.38,59.27,15.29,24.38,71.93,-56.64
59.29,15.26,24.37,59.29,15.26,24.37,72.01,-56.75
59.3,15.24,24.37,59.3,15.24,24.37,71.8,-56.56
59.27,15.25,24.37,59.27,15.25,24.37,71.86,-56.61
59.2,15.32,24.38,59.2,15.32,24.38,72.24,-56.92
59.16,15.37,24.38,59.16,15.37,24.38,72.65,-57.28
59.13,15.39,24.38,59.13,15.39,24.38,72.83,-57.44
59.11,15.38,24.38,59.11,15.38,24.38,72.97,-57.59
59.11,15.37,24.38,59.11,15.37,24.38,72.64,-57.27
59.13,15.36,24.38,59.13,15.36,24.38,72.53,-57.17
59.15,15.35,24.37,59.15,15.35,24.37,72.42,-57.07
59.18,15.33,24.37,59.18,15.33,24.37,72.21,-56.88
59.19,15.32,24.38,59.19,15.32,24.38,72.26,-56.94
59.16,15.32,24.37,59.16,15.32,24.37,72.68,-57.36
59.1,15.39,24.37,59.1,15.39,24.37,72.81,-57.42
59.05,15.42,24.37,59.05,15.42,24.37,72.4,-56.98
59.01,15.44,24.37,59.01,15.44,24.37,72.18,-56.74
59,15.46,24.37,59,15.46,24.37,72.53,-57.07
59,15.44,24.37,59,15.44,24.37,72.97,-57.53
59.01,15.42,24.36,59.01,15.42,24.36,73.24,-57.82
59.03,15.39,24.36,59.03,15.39,24.36,73.29,-57.9
59.06,15.37,24.36,59.06,15.37,24.36,73.21,-57.84
59.07,15.37,24.36,59.07,15.37,24.36,72.88,-57.51
59.05,15.39,24.35,59.05,15.39,24.35,72.26,-56.87
58.99,15.42,24.34,58.99,15.42,24.34,71.54,-56.12
58.95,15.5,24.34,58.95,15.5,24.34,71.4,-55.9
58.92,15.53,24.33,58.92,15.53,24.33,71.78,-56.25
58.9,15.51,24.33,58.9,15.51,24.33,72.33,-56.82
58.9,15.49,24.34,58.9,15.49,24.34,72.83,-57.34
58.91,15.45,24.34,58.91,15.45,24.34,73.18,-57.73
58.94,15.42,24.34,58.94,15.42,24.34,73.49,-58.07
58.98,15.39,24.34,58.98,15.39,24.34,73.81,-58.42
59.01,15.37,24.34,59.01,15.37,24.34,73.95,-58.58
59.02,15.36,24.34,59.02,15.36,24.34,74.05,-58.69
58.99,15.38,24.34,58.99,15.38,24.34,74.15,-58.77
58.94,15.46,24.34,58.94,15.46,24.34,74.26,-58.8
58.9,15.49,24.34,58.9,15.49,24.34,74.27,-58.78
58.88,15.53,24.34,58.88,15.53,24.34,74.08,-58.55
58.87,15.52,24.34,58.87,15.52,24.34,73.84,-58.32
58.88,15.52,24.34,58.88,15.52,24.34,73.64,-58.12
58.9,15.51,24.34,58.9,15.51,24.34,73.42,-57.91
58.92,15.49,24.34,58.92,15.49,24.34,73.54,-58.05
58.96,15.45,24.35,58.96,15.45,24.35,73.84,-58.39
59,15.41,24.35,59,15.41,24.35,74.19,-58.78
59.01,15.4,24.36,59.01,15.4,24.36,74.49,-59.09
58.99,15.43,24.37,58.99,15.43,24.37,74.71,-59.28
58.94,15.49,24.37,58.94,15.49,24.37,74.75,-59.26
58.91,15.51,24.37,58.91,15.51,24.37,74.36,-58.85
58.89,15.54,24.37,58.89,15.54,24.37,73.74,-58.2
58.89,15.52,24.37,58.89,15.52,24.37,73.23,-57.71
58.89,15.5,24.37,58.89,15.5,24.37,72.86,-57.36
58.91,15.47,24.37,58.91,15.47,24.37,72.66,-57.19
58.95,15.45,24.38,58.95,15.45,24.38,72.86,-57.41
58.99,15.39,24.37,58.99,15.39,24.37,73.04,-57.65
59,15.36,24.37,59,15.36,24.37,72.94,-57.58
58.98,15.37,24.37,58.98,15.37,24.37,72.89,-57.52
58.94,15.41,24.37,58.94,15.41,24.37,72.87,-57.46
58.89,15.44,24.37,58.89,15.44,24.37,73.09,-57.65
58.87,15.48,24.37,58.87,15.48,24.37,73.35,-57.87
58.86,15.49,24.37,58.86,15.49,24.37,73.62,-58.13
58.87,15.48,24.37,58.87,15.48,24.37,73.72,-58.24
58.88,15.49,24.37,58.88,15.49,24.37,73.76,-58.27
58.9,15.47,24.38,58.9,15.47,24.38,73.92,-58.45
58.93,15.46,24.38,58.93,15.46,24.38,74.09,-58.63
58.97,15.45,24.38,58.97,15.45,24.38,74.2,-58.75
58.99,15.41,24.38,58.99,15.41,24.38,74.33,-58.92
58.98,15.41,24.38,58.98,15.41,24.38,74.49,-59.08
58.94,15.46,24.38,58.94,15.46,24.38,74.68,-59.22
58.9,15.53,24.39,58.9,15.53,24.39,74.8,-59.27
58.87,15.56,24.39,58.87,15.56,24.39,74.84,-59.28
58.86,15.57,24.4,58.86,15.57,24.4,74.86,-59.29
58.86,15.56,24.41,58.86,15.56,24.41,74.89,-59.33
58.87,15.52,24.41,58.87,15.52,24.41,74.81,-59.29
58.9,15.48,24.41,58.9,15.48,24.41,74.8,-59.32
58.94,15.44,24.41,58.94,15.44,24.41,74.84,-59.4
58.98,15.4,24.41,58.98,15.4,24.41,74.91,-59.51
58.99,15.38,24.41,58.99,15.38,24.41,74.84,-59.46
58.97,15.4,24.4,58.97,15.4,24.4,74.5,-59.1
58.92,15.45,24.4,58.92,15.45,24.4,73.68,-58.23
58.88,15.52,24.39,58.88,15.52,24.39,72.99,-57.47
58.86,15.56,24.39,58.86,15.56,24.39,72.57,-57.01
58.85,15.57,24.39,58.85,15.57,24.39,72.76,-57.19
58.85,15.57,24.38,58.85,15.57,24.38,73.07,-57.5
58.87,15.56,24.38,58.87,15.56,24.38,73.31,-57.75
58.89,15.54,24.37,58.89,15.54,24.37,73.2,-57.66
58.93,15.49,24.37,58.93,15.49,24.37,73.18,-57.69
58.97,15.47,24.37,58.97,15.47,24.37,73.15,-57.68
59,15.44,24.37,59,15.44,24.37,73.11,-57.67
58.98,15.42,24.37,58.98,15.42,24.37,73.32,-57.9
58.93,15.45,24.38,58.93,15.45,24.38,73.69,-58.24
58.89,15.5,24.38,58.89,15.5,24.38,74.06,-58.56
58.86,15.55,24.39,58.86,15.55,24.39,74.28,-58.73
58.85,15.54,24.39,58.85,15.54,24.39,74.3,-58.76
58.84,15.52,24.38,58.84,15.52,24.38,73.94,-58.42
58.85,15.51,24.38,58.85,15.51,24.38,73.48,-57.97
58.88,15.48,24.38,58.88,15.48,24.38,73.36,-57.88
58.91,15.45,24.37,58.91,15.45,24.37,73.39,-57.94
58.95,15.4,24.37,58.95,15.4,24.37,73.47,-58.07
58.97,15.38,24.37,58.97,15.38,24.37,73.65,-58.27
58.95,15.37,24.37,58.95,15.37,24.37,73.89,-58.52
58.9,15.41,24.37,58.9,15.41,24.37,74.03,-58.62
58.86,15.46,24.37,58.86,15.46,24.37,73.98,-58.52
58.84,15.51,24.36,58.84,15.51,24.36,73.95,-58.44
58.83,15.5,24.36,58.83,15.5,24.36,73.91,-58.41
58.83,15.49,24.37,58.83,15.49,24.37,73.77,-58.28
58.85,15.49,24.37,58.85,15.49,24.37,73.72,-58.23
58.87,15.49,24.37,58.87,15.49,24.37,73.76,-58.27
58.91,15.48,24.37,58.91,15.48,24.37,73.96,-58.48
58.95,15.45,24.37,58.95,15.45,24.37,74.19,-58.74
58.97,15.43,24.37,58.97,15.43,24.37,74.31,-58.88
58.96,15.45,24.38,58.96,15.45,24.38,74.28,-58.83
58.92,15.49,24.38,58.92,15.49,24.38,74.31,-58.82
58.88,15.55,24.38,58.88,15.55,24.38,74.39,-58.84
58.85,15.57,24.38,58.85,15.57,24.38,74.43,-58.86
58.83,15.59,24.38,58.83,15.59,24.38,74.49,-58.9
58.83,15.58,24.39,58.83,15.58,24.39,74.54,-58.96
58.85,15.56,24.39,58.85,15.56,24.39,74.62,-59.06
58.88,15.53,24.39,58.88,15.53,24.39,74.74,-59.21
58.91,15.48,24.39,58.91,15.48,24.39,74.88,-59.4
58.95,15.45,24.39,58.95,15.45,24.39,74.9,-59.45
58.95,15.41,24.39,58.95,15.41,24.39,74.88,-59.47
58.92,15.44,24.39,58.92,15.44,24.39,74.59,-59.15
58.87,15.48,24.38,58.87,15.48,24.38,74.14,-58.66
58.84,15.52,24.38,58.84,15.52,24.38,74,-58.48
58.82,15.52,24.38,58.82,15.52,24.38,74.07,-58.55
58.82,15.5,24.38,58.82,15.5,24.38,74.22,-58.72
58.84,15.49,24.39,58.84,15.49,24.39,74.27,-58.78
